Date,US Dollar,Pound Sterling,Euro,Japanese Yen
04-Dec-17,64.3799,86.636,76.3739,57.04
30-Nov-17,64.4332,86.798,76.4887,57.46
29-Nov-17,64.4058,86.1428,76.3209,57.75
28-Nov-17,64.4206,85.8469,76.6992,57.94
27-Nov-17,64.6948,86.1605,77.1421,58.1
24-Nov-17,64.7328,86.0364,76.7213,58.07
23-Nov-17,64.7949,86.3327,76.6264,58.22
22-Nov-17,64.7453,85.8523,76.0757,57.75
21-Nov-17,65.0386,86.1892,76.3878,57.82
20-Nov-17,65.0565,85.9331,76.3633,58.08
17-Nov-17,64.8462,85.785,76.5574,57.59
16-Nov-17,65.2969,86.0483,76.9981,57.81
15-Nov-17,65.3689,85.9143,77.0634,57.76
14-Nov-17,65.5171,85.9388,76.4781,57.65
13-Nov-17,65.4272,85.8209,76.2161,57.68
10-Nov-17,65.0147,85.5463,75.7356,57.34
09-Nov-17,64.8967,85.2548,75.3061,57.13
08-Nov-17,65.0592,85.5724,75.3841,57.12
07-Nov-17,64.8064,85.3371,75.2273,56.85
06-Nov-17,64.7267,84.6366,75.1801,56.66
03-Nov-17,64.5764,84.4272,75.3348,56.66
02-Nov-17,64.593,85.786,75.2831,56.72
01-Nov-17,64.5256,85.6706,75.0755,56.7
31-Oct-17,64.7745,85.5995,75.4234,57.27
30-Oct-17,64.9338,85.375,75.4271,57.13
27-Oct-17,65.0931,85.3826,75.6837,57
26-Oct-17,64.7888,85.884,76.6063,57.06
25-Oct-17,65.1386,85.4814,76.59,57.19
24-Oct-17,64.9256,85.7927,76.3395,57.18
23-Oct-17,65.0239,85.8381,76.5136,57.17
18-Oct-17,65.0649,85.7425,76.5423,57.93
17-Oct-17,64.9226,86.0354,76.4204,57.87
16-Oct-17,64.7603,86.0082,76.3912,57.93
13-Oct-17,64.9301,86.3051,76.8772,58.01
12-Oct-17,65.1003,86.2319,77.2741,57.98
11-Oct-17,65.2691,86.1161,77.1677,58.08
10-Oct-17,65.2652,85.9412,76.8302,57.95
09-Oct-17,65.3074,85.6311,76.599,57.99
06-Oct-17,65.2276,85.3112,76.2641,57.72
05-Oct-17,65.1758,86.2145,76.5685,57.77
04-Oct-17,65.2899,86.6266,76.8266,58
03-Oct-17,65.5529,86.8707,76.7756,57.97
29-Sep-17,65.3552,87.7067,77.0603,58.03
28-Sep-17,65.7604,87.9808,77.1764,58.18
27-Sep-17,65.6947,88.1426,77.3686,58.4
26-Sep-17,65.3371,88.0744,77.431,58.58
25-Sep-17,64.8357,87.9367,77.3036,57.75
22-Sep-17,64.9596,88.3061,77.7566,57.99
21-Sep-17,64.5256,87.1547,76.7403,57.3
20-Sep-17,64.3637,87.0262,77.2493,57.76
19-Sep-17,64.1769,86.8121,77.0187,57.45
18-Sep-17,64.0371,87.0841,76.4923,57.57
15-Sep-17,64.0774,86.12,76.3995,57.92
14-Sep-17,64.0692,84.6867,76.1398,58.02
13-Sep-17,63.9818,85.1534,76.663,58.11
12-Sep-17,63.9474,84.3594,76.5514,58.41
11-Sep-17,63.8859,84.2591,76.7334,58.86
08-Sep-17,63.8664,83.8757,77.0357,59.28
07-Sep-17,64.0276,83.4664,76.3593,58.7
06-Sep-17,64.2146,83.6395,76.5438,59.04
05-Sep-17,64.1164,82.8192,76.2921,58.63
04-Sep-17,64.0468,82.9662,76.1516,58.51
01-Sep-17,63.9804,82.6627,76.1047,58.1
31-Aug-17,64.0154,82.6951,76.0439,57.91
30-Aug-17,63.9431,82.6209,76.4504,58.16
29-Aug-17,64.0174,82.8833,76.7505,58.81
28-Aug-17,63.8701,82.3605,76.2162,58.53
24-Aug-17,64.0676,81.9361,75.5805,58.67
23-Aug-17,64.1272,82.2303,75.4072,58.58
22-Aug-17,64.1099,82.5992,75.6497,58.69
21-Aug-17,64.0285,82.3983,75.2143,58.68
18-Aug-17,64.1048,82.6183,75.2078,58.63
16-Aug-17,64.2428,82.6162,75.3761,58.01
14-Aug-17,64.0253,83.2777,75.7035,58.43
11-Aug-17,64.1693,83.2661,75.4567,58.76
10-Aug-17,63.9437,83.0053,75.0635,58.15
09-Aug-17,63.7491,82.9248,74.8606,57.94
08-Aug-17,63.7382,83.1465,75.2876,57.63
07-Aug-17,63.7375,83.1583,75.1019,57.55
04-Aug-17,63.7091,83.7074,75.6609,57.85
03-Aug-17,63.6314,84.1589,75.3905,57.53
02-Aug-17,64.069,84.6416,75.7488,57.86
01-Aug-17,64.0683,84.6214,75.7415,58.12
31-Jul-17,64.0773,84.1591,75.2203,57.98
28-Jul-17,64.1483,83.8867,74.9829,57.78
27-Jul-17,64.1216,84.2109,75.2082,57.74
26-Jul-17,64.4208,83.8308,74.9214,57.56
25-Jul-17,64.358,83.8778,75.0607,58.05
24-Jul-17,64.4494,83.8164,75.1287,58.01
21-Jul-17,64.3185,83.5369,74.8796,57.53
20-Jul-17,64.4273,83.9166,74.188,57.45
19-Jul-17,64.3211,83.8554,74.2265,57.43
18-Jul-17,64.3301,84.2917,74.1469,57.39
17-Jul-17,64.3666,84.2173,73.6933,57.12
14-Jul-17,64.4539,83.5451,73.5677,56.9
13-Jul-17,64.4384,83.248,73.7884,57.02
12-Jul-17,64.4969,82.6915,73.9715,56.85
11-Jul-17,64.5025,83.0857,73.4361,56.38
10-Jul-17,64.5405,83.2766,73.5826,56.53
07-Jul-17,64.7342,83.8826,73.8811,56.94
06-Jul-17,64.7779,83.8226,73.4322,57.25
05-Jul-17,64.7209,83.6065,73.5035,57.15
04-Jul-17,64.8168,83.9118,73.5995,57.49
03-Jul-17,64.7525,84.1718,73.8567,57.54
30-Jun-17,64.7379,84.2564,74.0019,57.78
29-Jun-17,64.4715,83.5615,73.5233,57.4
28-Jun-17,64.5288,82.6614,73.3757,57.44
27-Jun-17,64.4572,82.0798,72.1921,57.71
23-Jun-17,64.5365,81.9743,72.0808,58.01
22-Jun-17,64.495,81.799,72.0732,58.05
21-Jun-17,64.6025,81.5348,71.9413,58.07
20-Jun-17,64.4672,82.1506,71.9583,57.8
19-Jun-17,64.3788,82.2053,72.1043,57.98
16-Jun-17,64.5883,82.5116,72.0482,58.05
15-Jun-17,64.2801,81.9121,72.1094,58.62
14-Jun-17,64.3141,82.1098,72.1283,58.45
13-Jun-17,64.4453,81.7424,72.1465,58.59
12-Jun-17,64.3407,82.0859,72.1324,58.36
09-Jun-17,64.2584,81.7495,71.9823,58.31
08-Jun-17,64.3554,83.4303,72.5092,58.76
07-Jun-17,64.4538,83.2485,72.6588,58.93
06-Jun-17,64.3516,83.1616,72.5178,58.71
05-Jun-17,64.3485,82.7972,72.4886,58.2
02-Jun-17,64.4208,82.9225,72.2673,57.72
01-Jun-17,64.4704,82.8703,72.4518,58.07
31-May-17,64.5459,82.6446,72.143,58.15
30-May-17,64.6336,82.7892,71.8338,58.24
29-May-17,64.5565,82.8195,72.1354,58.03
26-May-17,64.5945,83.1848,72.3329,57.95
25-May-17,64.5088,83.7711,72.4692,57.74
24-May-17,64.8586,84.0957,72.473,57.96
23-May-17,64.7751,84.0327,72.7489,58.37
22-May-17,64.5632,83.9515,72.2333,57.98
19-May-17,64.9906,84.1823,72.2955,58.44
18-May-17,64.3441,83.3063,71.6214,57.8
17-May-17,64.0214,82.7669,71.1598,56.99
16-May-17,64.0758,82.7795,70.5539,56.52
15-May-17,64.1188,82.8351,70.1332,56.48
12-May-17,64.3043,82.869,69.8859,56.56
11-May-17,64.438,83.415,70.1472,56.48
09-May-17,64.5065,83.5295,70.4669,56.9
08-May-17,64.2154,83.2553,70.4957,56.99
05-May-17,64.3079,83.1308,70.5972,57.37
04-May-17,64.2115,82.5631,69.9392,56.95
03-May-17,64.1439,82.7969,70.0323,57.24
02-May-17,64.2072,82.6925,70.0436,57.27
28-Apr-17,64.217,82.8271,69.8809,57.72
27-Apr-17,64.1141,82.5854,69.8908,57.6
26-Apr-17,64.0013,82.1265,70.043,57.47
25-Apr-17,64.2776,82.2689,69.8569,58.33
24-Apr-17,64.4757,82.458,69.9884,58.56
21-Apr-17,64.5701,82.7014,69.1675,59.03
20-Apr-17,64.6364,82.8057,69.3355,59.35
19-Apr-17,64.5443,82.7458,69.1915,59.39
18-Apr-17,64.5657,81.1785,68.7431,59.22
17-Apr-17,64.4053,80.7192,68.4049,59.39
13-Apr-17,64.3165,80.8265,68.6193,58.97
12-Apr-17,64.692,80.8132,68.6706,59.06
11-Apr-17,64.5438,80.1376,68.3067,58.37
10-Apr-17,64.4418,79.8563,68.2503,57.87
07-Apr-17,64.3928,80.2592,68.559,58.19
06-Apr-17,64.9791,81.1524,69.3912,58.79
05-Apr-17,65.0438,80.8755,69.4017,58.76
03-Apr-17,64.9103,81.43,69.2788,58.23
31-Mar-17,64.8386,80.8797,69.2476,57.96
30-Mar-17,64.9325,80.7501,69.8739,58.43
29-Mar-17,64.9552,80.4795,70.1061,58.41
27-Mar-17,65.0892,81.6479,70.6739,59.08
24-Mar-17,65.4581,81.6721,70.4656,58.74
23-Mar-17,65.422,81.8495,70.6688,58.81
22-Mar-17,65.4881,81.6833,70.7206,58.7
21-Mar-17,65.3117,80.6273,70.295,57.95
20-Mar-17,65.3827,81.0157,70.3779,58.06
17-Mar-17,65.5411,80.9957,70.6074,57.84
16-Mar-17,65.3836,80.2649,70.1893,57.73
15-Mar-17,65.5146,80.0654,69.6224,57.08
14-Mar-17,66.18,80.5014,70.4354,57.57
10-Mar-17,66.688,81.0526,70.6426,57.79
09-Mar-17,66.7707,81.1665,70.3229,58.33
08-Mar-17,66.6362,81.3162,70.4011,58.61
07-Mar-17,66.6347,81.5342,70.5595,58.48
06-Mar-17,66.7559,81.9762,70.7346,58.67
03-Mar-17,66.8354,81.9603,70.3509,58.55
02-Mar-17,66.7433,81.9875,70.3074,58.5
01-Mar-17,66.8482,82.718,70.5716,58.91
28-Feb-17,66.7375,83.0548,70.7151,59.35
27-Feb-17,66.7249,82.8923,70.5149,59.51
23-Feb-17,66.8351,83.1228,70.5444,59.01
22-Feb-17,66.9644,83.6921,70.5403,58.98
20-Feb-17,66.9771,83.1923,71.056,59.16
17-Feb-17,67.0467,83.7614,71.5053,59.15
16-Feb-17,66.9468,83.4358,71.0239,58.75
15-Feb-17,66.9193,83.4149,70.8207,58.56
14-Feb-17,66.9439,83.9811,71.0877,59.06
13-Feb-17,66.9663,83.7614,71.1718,58.89
10-Feb-17,66.9367,83.7713,71.3344,58.89
09-Feb-17,67.0123,83.819,71.5423,59.71
08-Feb-17,67.3058,84.1659,71.8759,59.94
07-Feb-17,67.3692,83.9488,72.0716,60.26
06-Feb-17,67.1958,83.9208,72.4035,59.73
03-Feb-17,67.3825,84.3225,72.4429,59.6
02-Feb-17,67.448,85.4903,72.7966,59.91
01-Feb-17,67.6458,84.9496,72.9154,59.69
31-Jan-17,67.8125,84.847,72.5526,59.77
30-Jan-17,68.0426,85.5159,72.9621,59.38
27-Jan-17,68.2043,85.4941,72.7467,59.24
25-Jan-17,68.1556,85.3104,73.0901,59.98
24-Jan-17,68.157,85.1485,73.2347,60.27
23-Jan-17,68.0843,84.6492,73.1498,60.1
20-Jan-17,68.0883,84.1231,72.7319,59.38
19-Jan-17,68.1766,83.6936,72.5194,59.48
18-Jan-17,67.9364,83.8403,72.5968,59.97
17-Jan-17,68.0509,82.4573,72.5014,59.98
16-Jan-17,68.1558,81.9982,72.4155,59.79
13-Jan-17,68.231,82.9757,72.475,59.4
12-Jan-17,68.0858,83.194,72.2322,59.45
11-Jan-17,68.2276,82.9579,72.3213,58.82
10-Jan-17,68.0641,82.6979,72.182,58.88
09-Jan-17,68.1863,83.1259,71.8206,58.1
06-Jan-17,67.9522,84.0976,71.8662,58.5
05-Jan-17,67.7884,83.7051,71.5574,58.33
04-Jan-17,68.1791,83.533,70.9949,57.81
03-Jan-17,68.0864,83.7599,71.3818,58.03
02-Jan-17,68.0225,83.967,71.5121,58.19
30-Dec-16,67.9547,83.4212,71.6175,58.22
29-Dec-16,68.1241,83.418,71.2101,58.41
28-Dec-16,68.225,83.8622,71.452,58.06
27-Dec-16,67.9967,83.4999,71.0498,57.97
26-Dec-16,67.8331,83.3126,70.967,57.96
23-Dec-16,67.9117,83.4839,70.9474,57.88
22-Dec-16,67.9136,83.914,70.8678,57.73
21-Dec-16,67.8724,83.9649,70.6077,57.7
20-Dec-16,67.8954,84.102,70.4686,57.66
19-Dec-16,67.7262,84.5426,70.8416,57.73
16-Dec-16,67.7777,84.2341,70.7531,57.38
15-Dec-16,67.7994,85.1154,71.1555,57.72
14-Dec-16,67.5604,85.545,71.918,58.66
13-Dec-16,67.4867,85.5461,71.7654,58.54
09-Dec-16,67.584,85.1289,71.7607,59.06
08-Dec-16,67.4325,85.2414,72.6113,59.44
07-Dec-16,67.8707,85.8632,72.7506,59.41
06-Dec-16,68.0322,86.7274,73.1074,59.68
05-Dec-16,68.1703,86.5354,72.0424,60.11
02-Dec-16,68.3689,86.2816,73.0385,59.96
01-Dec-16,68.3734,85.6992,72.6262,60.01
30-Nov-16,68.526,85.5342,72.8431,60.79
29-Nov-16,68.6535,85.2265,72.8002,61.25
28-Nov-16,68.7235,85.8494,73.1768,61.32
25-Nov-16,68.4626,85.2222,72.3855,60.32
24-Nov-16,68.656,85.36,72.384,60.9
23-Nov-16,68.4772,84.9665,72.7844,61.71
22-Nov-16,68.2317,85.1668,72.4348,61.46
21-Nov-16,68.2575,84.2025,72.353,61.45
18-Nov-16,68.0937,84.4158,72.2134,61.56
17-Nov-16,67.9106,84.3178,72.5625,62.1
16-Nov-16,67.7791,84.6154,72.8422,62.12
15-Nov-16,67.7173,84.4232,72.7758,62.61
11-Nov-16,67.0292,82.7104,73.6515,63.91
10-Nov-16,66.4273,83.4292,74.9727,65.05
09-Nov-16,66.7968,82.5093,72.7113,63.02
08-Nov-16,66.7073,84.1753,73.1155,62.94
07-Nov-16,66.7301,82.9322,73.8435,63.88
04-Nov-16,66.7219,83.1355,74.0546,64.62
03-Nov-16,66.6942,82.2473,74.1506,64.95
02-Nov-16,66.8294,81.8861,73.9534,64.37
01-Nov-16,66.714,81.5579,73.1786,63.68
28-Oct-16,66.8566,81.2976,72.9071,63.44
27-Oct-16,66.8854,81.6938,72.9385,63.93
26-Oct-16,66.7621,81.363,72.8174,64.13
25-Oct-16,66.8777,81.7714,72.7897,64.06
24-Oct-16,66.8625,81.6725,72.7999,64.43
21-Oct-16,66.8943,81.9589,72.975,64.4
20-Oct-16,66.7411,81.9114,73.1482,64.35
19-Oct-16,66.7145,81.7853,73.2125,64.4
18-Oct-16,66.7268,81.7136,73.5463,64.14
17-Oct-16,66.7779,81.3088,73.3689,64.12
14-Oct-16,66.8481,81.4811,73.6867,64.23
13-Oct-16,66.8473,81.3131,73.6657,64.44
10-Oct-16,66.5856,82.4796,74.4027,64.56
07-Oct-16,66.7875,83.2373,74.2744,64.3
06-Oct-16,66.6322,84.6695,74.5814,64.34
05-Oct-16,66.5699,84.4772,74.6515,64.7
04-Oct-16,66.5559,85.318,74.4428,65.08
03-Oct-16,66.533,85.8675,74.7166,65.7
30-Sep-16,66.6596,86.4242,74.7521,66.05
29-Sep-16,66.5521,86.6109,74.6848,65.43
28-Sep-16,66.4482,86.4823,74.4552,66.09
27-Sep-16,66.4627,86.3417,74.7373,65.84
26-Sep-16,66.7095,86.4689,74.8814,66.13
23-Sep-16,66.6519,86.9207,74.6701,66.08
22-Sep-16,66.8451,87.3398,75.0203,66.65
21-Sep-16,67.0631,87.0077,74.6949,65.49
20-Sep-16,67.02,87.374,74.8814,65.86
19-Sep-16,66.8737,87.2568,74.6845,65.54
16-Sep-16,66.8804,88.4694,75.1535,65.52
15-Sep-16,67.0248,88.7073,75.3627,65.58
14-Sep-16,66.9642,88.4932,75.2075,64.83
12-Sep-16,66.9017,88.7719,75.2176,65.26
09-Sep-16,66.5462,88.5863,75.0242,65.13
08-Sep-16,66.4483,88.6088,74.7676,65.33
07-Sep-16,66.3618,89.0376,74.6902,65.46
06-Sep-16,66.5469,88.6471,74.1665,64.2
02-Sep-16,66.8405,88.704,74.8012,64.52
01-Sep-16,66.9539,88.0511,74.6603,64.78
31-Aug-16,66.9813,87.6852,74.6239,64.89
30-Aug-16,67.0879,87.6906,74.9439,65.61
29-Aug-16,67.181,88.0138,75.1823,65.62
26-Aug-16,67.0299,88.5934,75.7371,66.72
25-Aug-16,67.0876,88.6563,75.5943,66.84
24-Aug-16,67.132,88.386,75.8055,66.9
23-Aug-16,67.0885,88.2885,76.0381,67.03
22-Aug-16,67.194,87.6747,75.8083,66.67
19-Aug-16,66.9296,87.9723,75.8714,66.82
18-Aug-16,66.7939,87.2596,75.5773,66.84
16-Aug-16,66.8983,86.3389,75.0198,66.68
12-Aug-16,66.8252,86.6255,74.4633,65.44
11-Aug-16,66.8571,86.9543,74.6526,65.91
10-Aug-16,66.7442,87.0411,74.3797,65.84
09-Aug-16,66.9633,86.992,74.1752,65.36
08-Aug-16,66.7407,87.2768,74.0622,65.4
05-Aug-16,66.8141,87.747,74.451,66.13
04-Aug-16,66.9447,89.0699,74.5965,65.95
03-Aug-16,66.9368,89.0126,74.9893,66.26
02-Aug-16,66.7612,88.0313,74.599,65.32
01-Aug-16,66.7412,88.4388,74.5165,65.08
29-Jul-16,67.034,88.2972,74.2737,64.69
28-Jul-16,67.055,88.4254,74.364,64.07
27-Jul-16,67.2362,88.3013,73.8859,63.57
26-Jul-16,67.368,88.1712,74.1654,64.58
25-Jul-16,67.243,88.3506,73.7992,63.37
22-Jul-16,67.1355,88.9478,74.0303,63.41
21-Jul-16,67.2035,88.9774,74.1523,62.73
20-Jul-16,67.172,88.0423,73.99,63.23
19-Jul-16,67.1462,88.7203,74.3443,63.35
18-Jul-16,67.1015,88.6881,74.1673,63.51
15-Jul-16,67.0655,89.9281,74.6037,63.38
14-Jul-16,66.9136,88.5468,74.3544,63.38
13-Jul-16,67.2046,89.288,74.3484,64.53
12-Jul-16,67.1471,87.862,74.446,64.94
11-Jul-16,67.1426,86.9161,74.1053,65.89
08-Jul-16,67.4584,87.3182,74.7169,67.15
07-Jul-16,67.4972,87.6114,74.8274,67
05-Jul-16,67.4028,89.1537,75.0328,66.06
04-Jul-16,67.1848,89.302,74.8304,65.47
01-Jul-16,67.441,89.5482,74.7449,65.67
30-Jun-16,67.6166,90.5183,75.0071,65.91
29-Jun-16,67.7443,90.4928,75.02,66.21
28-Jun-16,67.8867,90.1739,75.0623,66.69
27-Jun-16,67.9,90.9113,74.8801,66.69
24-Jun-16,68.0144,92.9553,75.1015,66.45
23-Jun-16,67.3702,99.4721,76.3776,64.52
22-Jun-16,67.557,99.1534,76.0354,64.61
21-Jun-16,67.4767,99.2582,76.4511,64.59
20-Jun-16,67.4087,98.1538,76.5358,64.44
17-Jun-16,67.1682,95.5535,75.4568,64.39
16-Jun-16,67.2068,95.2388,75.816,64.55
15-Jun-16,67.1596,95.1114,75.2859,63.19
14-Jun-16,67.152,95.1007,75.7542,63.46
13-Jun-16,67.0737,95.1172,75.5116,63.32
10-Jun-16,66.7948,96.5719,75.4714,62.4
09-Jun-16,66.625,96.7195,75.8925,62.41
08-Jun-16,66.737,97.0823,75.8199,62.26
07-Jun-16,66.8305,96.9376,75.9194,62.1
06-Jun-16,66.9614,96.17,75.9409,62.6
03-Jun-16,67.2415,96.9017,74.9944,61.83
02-Jun-16,67.2533,97.0465,75.3035,61.58
01-Jun-16,67.3526,97.5333,74.9634,61.31
31-May-16,67.203,98.654,74.7902,60.4
30-May-16,67.3398,98.4373,74.8415,60.49
27-May-16,67.0613,98.3923,75.0885,61.12
26-May-16,67.2855,98.9501,75.2185,61.34
25-May-16,67.4467,98.5599,75.2098,61.32
24-May-16,67.706,98.0654,75.9323,61.97
23-May-16,67.3492,97.7641,75.6197,61.38
20-May-16,67.4076,98.4555,75.5437,61.17
19-May-16,67.2307,98.0493,75.453,61.01
18-May-16,66.9131,96.6091,75.4847,61.25
17-May-16,66.7233,96.5953,75.4907,61.07
16-May-16,66.8216,95.9625,75.5953,61.45
13-May-16,66.7609,96.1557,75.7202,61.47
12-May-16,66.5977,96.1538,76.0612,61.16
11-May-16,66.6958,96.4355,75.9665,61.43
10-May-16,66.7224,96.1069,75.9568,61.35
09-May-16,66.4379,95.7702,75.8056,61.73
06-May-16,66.583,96.3456,75.9313,62.13
05-May-16,66.5105,96.5865,76.3807,62.15
04-May-16,66.5388,96.8273,76.4597,62.21
03-May-16,66.2698,97.569,76.6145,62.65
02-May-16,66.3435,97.0207,76.0562,62.31
29-Apr-16,66.5176,97.4017,75.7303,61.96
28-Apr-16,66.4045,96.831,75.4222,61.32
27-Apr-16,66.546,96.9242,75.177,59.85
26-Apr-16,66.733,96.7695,75.1814,60.22
25-Apr-16,66.6839,96.3249,74.9527,59.99
22-Apr-16,66.4925,95.4433,75.1033,60.15
21-Apr-16,66.293,95.1437,74.8978,60.48
20-Apr-16,66.2406,95.2076,75.2758,60.82
18-Apr-16,66.6663,94.3928,75.2596,61.73
13-Apr-16,66.4293,94.6684,75.4637,60.98
12-Apr-16,66.495,94.7487,75.9107,61.38
11-Apr-16,66.3925,93.786,75.7538,61.53
07-Apr-16,66.4698,94.0415,75.8952,61.04
06-Apr-16,66.5807,94.0918,75.629,60.31
05-Apr-16,66.3248,94.42,75.524,59.98
04-Apr-16,66.243,94.1578,75.3713,59.44
31-Mar-16,66.3329,95.0882,75.0955,59.06
30-Mar-16,66.4105,95.6311,75.0306,59.11
29-Mar-16,66.558,94.6654,74.4717,58.58
28-Mar-16,66.668,94.3019,74.4215,58.72
23-Mar-16,66.864,94.9268,74.9077,59.52
22-Mar-16,66.5411,95.7526,74.8987,59.37
21-Mar-16,66.504,95.8722,74.9168,59.66
18-Mar-16,66.6088,96.323,75.3012,59.87
17-Mar-16,66.8806,95.1644,75.0735,59.59
16-Mar-16,67.368,95.1708,74.7583,59.4
15-Mar-16,67.229,95.9223,74.6444,59.31
14-Mar-16,67.023,96.3389,74.8044,58.9
11-Mar-16,67.0868,95.753,74.9427,59.13
10-Mar-16,67.051,95.2258,73.622,58.99
09-Mar-16,67.4632,95.6965,74.0611,59.92
08-Mar-16,67.338,95.9028,74.193,59.59
04-Mar-16,67.2713,95.2158,73.6688,59.1
03-Mar-16,67.3786,94.896,73.1664,59.05
02-Mar-16,67.7022,94.6003,73.5314,59.42
01-Mar-16,68.158,95.0395,74.2172,60.5
29-Feb-16,68.616,95.1978,75.0796,60.78
26-Feb-16,68.7775,96.089,76.0404,61.03
25-Feb-16,68.599,95.5721,75.6784,61.01
24-Feb-16,68.565,95.8127,75.4695,61.27
23-Feb-16,68.6408,96.8934,75.7657,61.12
22-Feb-16,68.5517,97.8438,76.1952,60.75
18-Feb-16,68.494,97.8642,76.3297,60.15
17-Feb-16,68.592,98.018,76.6104,60.32
16-Feb-16,68.336,98.4312,76.2425,59.68
15-Feb-16,68.1348,99.0067,76.5086,59.84
12-Feb-16,68.4365,98.9797,77.3606,60.94
11-Feb-16,68.0155,98.8061,76.8439,60.54
10-Feb-16,67.8781,98.2943,76.648,59.21
09-Feb-16,68.1623,98.2696,76.3827,59.39
08-Feb-16,67.819,98.3308,75.5368,57.75
05-Feb-16,67.6365,98.472,75.7326,57.91
04-Feb-16,67.8093,98.7914,75.1327,57.42
03-Feb-16,68.1825,98.3192,74.4553,56.98
02-Feb-16,67.834,97.6131,73.9323,56.21
01-Feb-16,67.6728,96.5149,73.4115,55.78
29-Jan-16,67.8763,97.7554,74.0666,56.26
28-Jan-16,68.0858,97.0155,74.0637,57.36
27-Jan-16,67.9803,97.5109,73.813,57.45
25-Jan-16,67.6428,96.736,73.1219,56.93
22-Jan-16,67.748,96.4461,73.405,57.38
21-Jan-16,68.06,96.5567,74.165,58.3
20-Jan-16,67.9774,96.2016,74.4828,58.24
19-Jan-16,67.563,96.4192,73.5018,57.37
18-Jan-16,67.588,96.4819,73.6101,57.68
15-Jan-16,67.4325,97.1095,73.3868,57.25
14-Jan-16,67.095,96.6369,72.9725,57.01
13-Jan-16,66.8394,96.603,72.4272,56.57
12-Jan-16,66.8905,97.1518,72.7434,56.91
11-Jan-16,66.7885,97.057,72.9264,56.93
08-Jan-16,66.669,97.4501,72.5292,56.32
07-Jan-16,66.9115,97.8514,72.3782,56.78
06-Jan-16,66.7165,97.773,71.7002,56.19
05-Jan-16,66.5418,97.9562,72.0315,55.71
04-Jan-16,66.4623,97.9455,72.3907,55.65
01-Jan-16,66.178,97.6059,71.8627,55.01
31-Dec-15,66.326,98.3482,72.501,55.09
30-Dec-15,66.4243,98.5471,72.6018,55.17
29-Dec-15,66.37,98.9112,72.8477,55.16
28-Dec-15,66.138,98.6911,72.5534,54.92
23-Dec-15,66.202,98.2967,72.4117,54.74
22-Dec-15,66.2985,98.7052,72.3317,54.68
21-Dec-15,66.324,98.9886,72.134,54.67
18-Dec-15,66.4235,99.1703,72.1359,54.48
17-Dec-15,66.6488,99.6133,72.3273,54.43
16-Dec-15,66.8468,100.5777,73.1571,54.84
15-Dec-15,67.0435,101.6715,73.9289,55.49
14-Dec-15,66.994,101.784,73.4656,55.29
11-Dec-15,66.786,101.1006,73.104,54.75
10-Dec-15,66.7905,101.3679,73.4629,54.91
09-Dec-15,66.75,100.2919,72.891,54.4
08-Dec-15,66.7983,100.4914,72.5162,54.27
07-Dec-15,66.6263,100.6524,72.4028,54.05
04-Dec-15,66.8365,101.0434,73.0456,54.51
03-Dec-15,66.745,99.6102,70.6696,54.08
02-Dec-15,66.6158,100.3434,70.666,54.12
01-Dec-15,66.518,100.4355,70.4359,54.13
30-Nov-15,66.8148,100.3692,70.6834,54.41
27-Nov-15,66.7503,100.6795,70.8755,54.53
26-Nov-15,66.5507,100.6446,70.6968,54.3
24-Nov-15,66.384,100.4523,70.5529,54.1
23-Nov-15,66.349,100.6647,70.4693,53.87
20-Nov-15,66.094,101.0379,70.8594,53.82
19-Nov-15,66.1105,101.0301,70.7779,53.62
18-Nov-15,66.1138,100.5128,70.3914,53.63
17-Nov-15,65.9805,100.1056,70.3484,53.48
16-Nov-15,66.169,100.6563,70.9729,54.05
13-Nov-15,66.139,100.5511,71.2648,53.9
10-Nov-15,66.3495,100.2806,71.2992,53.8
09-Nov-15,66.3378,100.0308,71.4458,53.79
06-Nov-15,65.791,99.9497,71.5477,54
05-Nov-15,65.6755,101.0221,71.3499,54.05
04-Nov-15,65.568,101.1255,71.797,54.17
03-Nov-15,65.451,100.9647,72.1008,54.24
02-Nov-15,65.4793,101.0608,72.2171,54.38
30-Oct-15,65.2231,99.9348,71.6671,53.92
29-Oct-15,65.1515,99.3626,71.2497,53.93
28-Oct-15,65.0408,99.584,71.753,54.01
27-Oct-15,64.9553,99.7324,71.8406,53.83
26-Oct-15,64.9603,99.5452,71.6447,53.63
23-Oct-15,64.8815,99.8851,72.0639,53.79
21-Oct-15,65.1513,100.535,73.9728,54.31
20-Oct-15,64.8908,100.3926,73.5213,54.33
19-Oct-15,64.8178,100.1176,73.7497,54.36
16-Oct-15,64.9697,100.5536,73.994,54.54
15-Oct-15,64.824,100.4124,74.5022,54.61
14-Oct-15,65.1123,99.4981,74.241,54.41
13-Oct-15,65.0215,99.886,73.9164,54.26
12-Oct-15,64.726,99.2962,73.5999,53.86
09-Oct-15,64.7848,99.5418,73.0837,53.96
08-Oct-15,65.157,99.7814,73.3277,54.41
07-Oct-15,65.2571,99.5301,73.4664,54.34
06-Oct-15,65.3908,99.054,73.1919,54.41
05-Oct-15,65.2905,99.3134,73.3931,54.39
01-Oct-15,65.554,99.1701,73.0796,54.54
30-Sep-15,65.7418,99.5331,73.7952,54.8
29-Sep-15,66.1843,100.4611,74.6096,55.42
28-Sep-15,66.0805,100.3168,73.8119,54.92
